[<2.5, 5, 12.5>, <5, 7.5, 12.5>, <7.5, 5, 12.5>, <5, 2.5, 12.5>, <2.5, 7.5, 10>, <7.5, 7.5, 10>, <7.5, 2.5, 10>, <2.5, 2.5, 10>, <2.5, 5, 7.5>, <5, 7.5, 7.5>, <7.5, 5, 7.5>, <5, 2.5, 7.5>]
[<5, 7.5, 12.5>, <7.5, 10, 12.5>, <10, 7.5, 12.5>, <7.5, 5, 12.5>, <5, 10, 10>, <10, 10, 10>, <10, 5, 10>, <5, 5, 10>, <5, 7.5, 7.5>, <7.5, 10, 7.5>, <10, 7.5, 7.5>, <7.5, 5, 7.5>]
[<2.5, 7.5, 15>, <5, 10, 15>, <7.5, 7.5, 15>, <5, 5, 15>, <2.5, 10, 12.5>, <7.5, 10, 12.5>, <7.5, 5, 12.5>, <2.5, 5, 12.5>, <2.5, 7.5, 10>, <5, 10, 10>, <7.5, 7.5, 10>, <5, 5, 10>]
[<5, 5, 15>, <7.5, 7.5, 15>, <10, 5, 15>, <7.5, 2.5, 15>, <5, 7.5, 12.5>, <10, 7.5, 12.5>, <10, 2.5, 12.5>, <5, 2.5, 12.5>, <5, 5, 10>, <7.5, 7.5, 10>, <10, 5, 10>, <7.5, 2.5, 10>]
[<2.5, 5, 17.5>, <5, 7.5, 17.5>, <7.5, 5, 17.5>, <5, 2.5, 17.5>, <2.5, 7.5, 15>, <7.5, 7.5, 15>, <7.5, 2.5, 15>, <2.5, 2.5, 15>, <2.5, 5, 12.5>, <5, 7.5, 12.5>, <7.5, 5, 12.5>, <5, 2.5, 12.5>]
[<5, 7.5, 17.5>, <7.5, 10, 17.5>, <10, 7.5, 17.5>, <7.5, 5, 17.5>, <5, 10, 15>, <10, 10, 15>, <10, 5, 15>, <5, 5, 15>, <5, 7.5, 12.5>, <7.5, 10, 12.5>, <10, 7.5, 12.5>, <7.5, 5, 12.5>]
[<2.5, 7.5, 20>, <5, 10, 20>, <7.5, 7.5, 20>, <5, 5, 20>, <2.5, 10, 17.5>, <7.5, 10, 17.5>, <7.5, 5, 17.5>, <2.5, 5, 17.5>, <2.5, 7.5, 15>, <5, 10, 15>, <7.5, 7.5, 15>, <5, 5, 15>]
[<5, 5, 20>, <7.5, 7.5, 20>, <10, 5, 20>, <7.5, 2.5, 20>, <5, 7.5, 17.5>, <10, 7.5, 17.5>, <10, 2.5, 17.5>, <5, 2.5, 17.5>, <5, 5, 15>, <7.5, 7.5, 15>, <10, 5, 15>, <7.5, 2.5, 15>]
[<2.5, 5, 22.5>, <5, 7.5, 22.5>, <7.5, 5, 22.5>, <5, 2.5, 22.5>, <2.5, 7.5, 20>, <7.5, 7.5, 20>, <7.5, 2.5, 20>, <2.5, 2.5, 20>, <2.5, 5, 17.5>, <5, 7.5, 17.5>, <7.5, 5, 17.5>, <5, 2.5, 17.5>]
[<5, 7.5, 22.5>, <7.5, 10, 22.5>, <10, 7.5, 22.5>, <7.5, 5, 22.5>, <5, 10, 20>, <10, 10, 20>, <10, 5, 20>, <5, 5, 20>, <5, 7.5, 17.5>, <7.5, 10, 17.5>, <10, 7.5, 17.5>, <7.5, 5, 17.5>]
[<2.5, 7.5, 25>, <5, 10, 25>, <7.5, 7.5, 25>, <5, 5, 25>, <2.5, 10, 22.5>, <7.5, 10, 22.5>, <7.5, 5, 22.5>, <2.5, 5, 22.5>, <2.5, 7.5, 20>, <5, 10, 20>, <7.5, 7.5, 20>, <5, 5, 20>]
[<5, 5, 25>, <7.5, 7.5, 25>, <10, 5, 25>, <7.5, 2.5, 25>, <5, 7.5, 22.5>, <10, 7.5, 22.5>, <10, 2.5, 22.5>, <5, 2.5, 22.5>, <5, 5, 20>, <7.5, 7.5, 20>, <10, 5, 20>, <7.5, 2.5, 20>]
[<2.5, 5, 27.5>, <5, 7.5, 27.5>, <7.5, 5, 27.5>, <5, 2.5, 27.5>, <2.5, 7.5, 25>, <7.5, 7.5, 25>, <7.5, 2.5, 25>, <2.5, 2.5, 25>, <2.5, 5, 22.5>, <5, 7.5, 22.5>, <7.5, 5, 22.5>, <5, 2.5, 22.5>]
[<5, 7.5, 27.5>, <7.5, 10, 27.5>, <10, 7.5, 27.5>, <7.5, 5, 27.5>, <5, 10, 25>, <10, 10, 25>, <10, 5, 25>, <5, 5, 25>, <5, 7.5, 22.5>, <7.5, 10, 22.5>, <10, 7.5, 22.5>, <7.5, 5, 22.5>]
[<2.5, 7.5, 0>, <5, 10, 0>, <7.5, 7.5, 0>, <5, 5, 0>, <2.5, 10, 27.5>, <7.5, 10, 27.5>, <7.5, 5, 27.5>, <2.5, 5, 27.5>, <2.5, 7.5, 25>, <5, 10, 25>, <7.5, 7.5, 25>, <5, 5, 25>]
[<5, 5, 0>, <7.5, 7.5, 0>, <10, 5, 0>, <7.5, 2.5, 0>, <5, 7.5, 27.5>, <10, 7.5, 27.5>, <10, 2.5, 27.5>, <5, 2.5, 27.5>, <5, 5, 25>, <7.5, 7.5, 25>, <10, 5, 25>, <7.5, 2.5, 25>]
[<2.5, 10, 2.5>, <5, 12.5, 2.5>, <7.5, 10, 2.5>, <5, 7.5, 2.5>, <2.5, 12.5, 0>, <7.5, 12.5, 0>, <7.5, 7.5, 0>, <2.5, 7.5, 0>, <2.5, 10, 27.5>, <5, 12.5, 27.5>, <7.5, 10, 27.5>, <5, 7.5, 27.5>]
[<5, 12.5, 2.5>, <7.5, 15, 2.5>, <10, 12.5, 2.5>, <7.5, 10, 2.5>, <5, 15, 0>, <10, 15, 0>, <10, 10, 0>, <5, 10, 0>, <5, 12.5, 27.5>, <7.5, 15, 27.5>, <10, 12.5, 27.5>, <7.5, 10, 27.5>]
[<2.5, 12.5, 5>, <5, 15, 5>, <7.5, 12.5, 5>, <5, 10, 5>, <2.5, 15, 2.5>, <7.5, 15, 2.5>, <7.5, 10, 2.5>, <2.5, 10, 2.5>, <2.5, 12.5, 0>, <5, 15, 0>, <7.5, 12.5, 0>, <5, 10, 0>]
[<5, 10, 5>, <7.5, 12.5, 5>, <10, 10, 5>, <7.5, 7.5, 5>, <5, 12.5, 2.5>, <10, 12.5, 2.5>, <10, 7.5, 2.5>, <5, 7.5, 2.5>, <5, 10, 0>, <7.5, 12.5, 0>, <10, 10, 0>, <7.5, 7.5, 0>]
[<2.5, 10, 7.5>, <5, 12.5, 7.5>, <7.5, 10, 7.5>, <5, 7.5, 7.5>, <2.5, 12.5, 5>, <7.5, 12.5, 5>, <7.5, 7.5, 5>, <2.5, 7.5, 5>, <2.5, 10, 2.5>, <5, 12.5, 2.5>, <7.5, 10, 2.5>, <5, 7.5, 2.5>]
[<5, 12.5, 7.5>, <7.5, 15, 7.5>, <10, 12.5, 7.5>, <7.5, 10, 7.5>, <5, 15, 5>, <10, 15, 5>, <10, 10, 5>, <5, 10, 5>, <5, 12.5, 2.5>, <7.5, 15, 2.5>, <10, 12.5, 2.5>, <7.5, 10, 2.5>]
[<2.5, 12.5, 10>, <5, 15, 10>, <7.5, 12.5, 10>, <5, 10, 10>, <2.5, 15, 7.5>, <7.5, 15, 7.5>, <7.5, 10, 7.5>, <2.5, 10, 7.5>, <2.5, 12.5, 5>, <5, 15, 5>, <7.5, 12.5, 5>, <5, 10, 5>]
[<5, 10, 10>, <7.5, 12.5, 10>, <10, 10, 10>, <7.5, 7.5, 10>, <5, 12.5, 7.5>, <10, 12.5, 7.5>, <10, 7.5, 7.5>, <5, 7.5, 7.5>, <5, 10, 5>, <7.5, 12.5, 5>, <10, 10, 5>, <7.5, 7.5, 5>]
[<2.5, 10, 12.5>, <5, 12.5, 12.5>, <7.5, 10, 12.5>, <5, 7.5, 12.5>, <2.5, 12.5, 10>, <7.5, 12.5, 10>, <7.5, 7.5, 10>, <2.5, 7.5, 10>, <2.5, 10, 7.5>, <5, 12.5, 7.5>, <7.5, 10, 7.5>, <5, 7.5, 7.5>]
[<5, 12.5, 12.5>, <7.5, 15, 12.5>, <10, 12.5, 12.5>, <7.5, 10, 12.5>, <5, 15, 10>, <10, 15, 10>, <10, 10, 10>, <5, 10, 10>, <5, 12.5, 7.5>, <7.5, 15, 7.5>, <10, 12.5, 7.5>, <7.5, 10, 7.5>]
[<2.5, 12.5, 15>, <5, 15, 15>, <7.5, 12.5, 15>, <5, 10, 15>, <2.5, 15, 12.5>, <7.5, 15, 12.5>, <7.5, 10, 12.5>, <2.5, 10, 12.5>, <2.5, 12.5, 10>, <5, 15, 10>, <7.5, 12.5, 10>, <5, 10, 10>]
[<5, 10, 15>, <7.5, 12.5, 15>, <10, 10, 15>, <7.5, 7.5, 15>, <5, 12.5, 12.5>, <10, 12.5, 12.5>, <10, 7.5, 12.5>, <5, 7.5, 12.5>, <5, 10, 10>, <7.5, 12.5, 10>, <10, 10, 10>, <7.5, 7.5, 10>]
[<2.5, 10, 17.5>, <5, 12.5, 17.5>, <7.5, 10, 17.5>, <5, 7.5, 17.5>, <2.5, 12.5, 15>, <7.5, 12.5, 15>, <7.5, 7.5, 15>, <2.5, 7.5, 15>, <2.5, 10, 12.5>, <5, 12.5, 12.5>, <7.5, 10, 12.5>, <5, 7.5, 12.5>]
[<5, 12.5, 17.5>, <7.5, 15, 17.5>, <10, 12.5, 17.5>, <7.5, 10, 17.5>, <5, 15, 15>, <10, 15, 15>, <10, 10, 15>, <5, 10, 15>, <5, 12.5, 12.5>, <7.5, 15, 12.5>, <10, 12.5, 12.5>, <7.5, 10, 12.5>]
[<2.5, 12.5, 20>, <5, 15, 20>, <7.5, 12.5, 20>, <5, 10, 20>, <2.5, 15, 17.5>, <7.5, 15, 17.5>, <7.5, 10, 17.5>, <2.5, 10, 17.5>, <2.5, 12.5, 15>, <5, 15, 15>, <7.5, 12.5, 15>, <5, 10, 15>]
[<5, 10, 20>, <7.5, 12.5, 20>, <10, 10, 20>, <7.5, 7.5, 20>, <5, 12.5, 17.5>, <10, 12.5, 17.5>, <10, 7.5, 17.5>, <5, 7.5, 17.5>, <5, 10, 15>, <7.5, 12.5, 15>, <10, 10, 15>, <7.5, 7.5, 15>]
[<2.5, 10, 22.5>, <5, 12.5, 22.5>, <7.5, 10, 22.5>, <5, 7.5, 22.5>, <2.5, 12.5, 20>, <7.5, 12.5, 20>, <7.5, 7.5, 20>, <2.5, 7.5, 20>, <2.5, 10, 17.5>, <5, 12.5, 17.5>, <7.5, 10, 17.5>, <5, 7.5, 17.5>]
[<5, 12.5, 22.5>, <7.5, 15, 22.5>, <10, 12.5, 22.5>, <7.5, 10, 22.5>, <5, 15, 20>, <10, 15, 20>, <10, 10, 20>, <5, 10, 20>, <5, 12.5, 17.5>, <7.5, 15, 17.5>, <10, 12.5, 17.5>, <7.5, 10, 17.5>]
[<2.5, 12.5, 25>, <5, 15, 25>, <7.5, 12.5, 25>, <5, 10, 25>, <2.5, 15, 22.5>, <7.5, 15, 22.5>, <7.5, 10, 22.5>, <2.5, 10, 22.5>, <2.5, 12.5, 20>, <5, 15, 20>, <7.5, 12.5, 20>, <5, 10, 20>]
[<5, 10, 25>, <7.5, 12.5, 25>, <10, 10, 25>, <7.5, 7.5, 25>, <5, 12.5, 22.5>, <10, 12.5, 22.5>, <10, 7.5, 22.5>, <5, 7.5, 22.5>, <5, 10, 20>, <7.5, 12.5, 20>, <10, 10, 20>, <7.5, 7.5, 20>]
[<2.5, 10, 27.5>, <5, 12.5, 27.5>, <7.5, 10, 27.5>, <5, 7.5, 27.5>, <2.5, 12.5, 25>, <7.5, 12.5, 25>, <7.5, 7.5, 25>, <2.5, 7.5, 25>, <2.5, 10, 22.5>, <5, 12.5, 22.5>, <7.5, 10, 22.5>, <5, 7.5, 22.5>]
[<5, 12.5, 27.5>, <7.5, 15, 27.5>, <10, 12.5, 27.5>, <7.5, 10, 27.5>, <5, 15, 25>, <10, 15, 25>, <10, 10, 25>, <5, 10, 25>, <5, 12.5, 22.5>, <7.5, 15, 22.5>, <10, 12.5, 22.5>, <7.5, 10, 22.5>]
[<2.5, 12.5, 0>, <5, 15, 0>, <7.5, 12.5, 0>, <5, 10, 0>, <2.5, 15, 27.5>, <7.5, 15, 27.5>, <7.5, 10, 27.5>, <2.5, 10, 27.5>, <2.5, 12.5, 25>, <5, 15, 25>, <7.5, 12.5, 25>, <5, 10, 25>]
[<5, 10, 0>, <7.5, 12.5, 0>, <10, 10, 0>, <7.5, 7.5, 0>, <5, 12.5, 27.5>, <10, 12.5, 27.5>, <10, 7.5, 27.5>, <5, 7.5, 27.5>, <5, 10, 25>, <7.5, 12.5, 25>, <10, 10, 25>, <7.5, 7.5, 25>]
[<2.5, 15, 2.5>, <5, 17.5, 2.5>, <7.5, 15, 2.5>, <5, 12.5, 2.5>, <2.5, 17.5, 0>, <7.5, 17.5, 0>, <7.5, 12.5, 0>, <2.5, 12.5, 0>, <2.5, 15, 27.5>, <5, 17.5, 27.5>, <7.5, 15, 27.5>, <5, 12.5, 27.5>]
[<5, 17.5, 2.5>, <7.5, 20, 2.5>, <10, 17.5, 2.5>, <7.5, 15, 2.5>, <5, 20, 0>, <10, 20, 0>, <10, 15, 0>, <5, 15, 0>, <5, 17.5, 27.5>, <7.5, 20, 27.5>, <10, 17.5, 27.5>, <7.5, 15, 27.5>]
[<2.5, 17.5, 5>, <5, 20, 5>, <7.5, 17.5, 5>, <5, 15, 5>, <2.5, 20, 2.5>, <7.5, 20, 2.5>, <7.5, 15, 2.5>, <2.5, 15, 2.5>, <2.5, 17.5, 0>, <5, 20, 0>, <7.5, 17.5, 0>, <5, 15, 0>]
[<5, 15, 5>, <7.5, 17.5, 5>, <10, 15, 5>, <7.5, 12.5, 5>, <5, 17.5, 2.5>, <10, 17.5, 2.5>, <10, 12.5, 2.5>, <5, 12.5, 2.5>, <5, 15, 0>, <7.5, 17.5, 0>, <10, 15, 0>, <7.5, 12.5, 0>]
[<2.5, 15, 7.5>, <5, 17.5, 7.5>, <7.5, 15, 7.5>, <5, 12.5, 7.5>, <2.5, 17.5, 5>, <7.5, 17.5, 5>, <7.5, 12.5, 5>, <2.5, 12.5, 5>, <2.5, 15, 2.5>, <5, 17.5, 2.5>, <7.5, 15, 2.5>, <5, 12.5, 2.5>]
[<5, 17.5, 7.5>, <7.5, 20, 7.5>, <10, 17.5, 7.5>, <7.5, 15, 7.5>, <5, 20, 5>, <10, 20, 5>, <10, 15, 5>, <5, 15, 5>, <5, 17.5, 2.5>, <7.5, 20, 2.5>, <10, 17.5, 2.5>, <7.5, 15, 2.5>]
[<2.5, 17.5, 10>, <5, 20, 10>, <7.5, 17.5, 10>, <5, 15, 10>, <2.5, 20, 7.5>, <7.5, 20, 7.5>, <7.5, 15, 7.5>, <2.5, 15, 7.5>, <2.5, 17.5, 5>, <5, 20, 5>, <7.5, 17.5, 5>, <5, 15, 5>]
[<5, 15, 10>, <7.5, 17.5, 10>, <10, 15, 10>, <7.5, 12.5, 10>, <5, 17.5, 7.5>, <10, 17.5, 7.5>, <10, 12.5, 7.5>, <5, 12.5, 7.5>, <5, 15, 5>, <7.5, 17.5, 5>, <10, 15, 5>, <7.5, 12.5, 5>]
[<2.5, 15, 12.5>, <5, 17.5, 12.5>, <7.5, 15, 12.5>, <5, 12.5, 12.5>, <2.5, 17.5, 10>, <7.5, 17.5, 10>, <7.5, 12.5, 10>, <2.5, 12.5, 10>, <2.5, 15, 7.5>, <5, 17.5, 7.5>, <7.5, 15, 7.5>, <5, 12.5, 7.5>]
[<5, 17.5, 12.5>, <7.5, 20, 12.5>, <10, 17.5, 12.5>, <7.5, 15, 12.5>, <5, 20, 10>, <10, 20, 10>, <10, 15, 10>, <5, 15, 10>, <5, 17.5, 7.5>, <7.5, 20, 7.5>, <10, 17.5, 7.5>, <7.5, 15, 7.5>]
[<2.5, 17.5, 15>, <5, 20, 15>, <7.5, 17.5, 15>, <5, 15, 15>, <2.5, 20, 12.5>, <7.5, 20, 12.5>, <7.5, 15, 12.5>, <2.5, 15, 12.5>, <2.5, 17.5, 10>, <5, 20, 10>, <7.5, 17.5, 10>, <5, 15, 10>]
[<5, 15, 15>, <7.5, 17.5, 15>, <10, 15, 15>, <7.5, 12.5, 15>, <5, 17.5, 12.5>, <10, 17.5, 12.5>, <10, 12.5, 12.5>, <5, 12.5, 12.5>, <5, 15, 10>, <7.5, 17.5, 10>, <10, 15, 10>, <7.5, 12.5, 10>]
[<2.5, 15, 17.5>, <5, 17.5, 17.5>, <7.5, 15, 17.5>, <5, 12.5, 17.5>, <2.5, 17.5, 15>, <7.5, 17.5, 15>, <7.5, 12.5, 15>, <2.5, 12.5, 15>, <2.5, 15, 12.5>, <5, 17.5, 12.5>, <7.5, 15, 12.5>, <5, 12.5, 12.5>]
[<5, 17.5, 17.5>, <7.5, 20, 17.5>, <10, 17.5, 17.5>, <7.5, 15, 17.5>, <5, 20, 15>, <10, 20, 15>, <10, 15, 15>, <5, 15, 15>, <5, 17.5, 12.5>, <7.5, 20, 12.5>, <10, 17.5, 12.5>, <7.5, 15, 12.5>]
[<2.5, 17.5, 20>, <5, 20, 20>, <7.5, 17.5, 20>, <5, 15, 20>, <2.5, 20, 17.5>, <7.5, 20, 17.5>, <7.5, 15, 17.5>, <2.5, 15, 17.5>, <2.5, 17.5, 15>, <5, 20, 15>, <7.5, 17.5, 15>, <5, 15, 15>]
[<5, 15, 20>, <7.5, 17.5, 20>, <10, 15, 20>, <7.5, 12.5, 20>, <5, 17.5, 17.5>, <10, 17.5, 17.5>, <10, 12.5, 17.5>, <5, 12.5, 17.5>, <5, 15, 15>, <7.5, 17.5, 15>, <10, 15, 15>, <7.5, 12.5, 15>]
[<2.5, 15, 22.5>, <5, 17.5, 22.5>, <7.5, 15, 22.5>, <5, 12.5, 22.5>, <2.5, 17.5, 20>, <7.5, 17.5, 20>, <7.5, 12.5, 20>, <2.5, 12.5, 20>, <2.5, 15, 17.5>, <5, 17.5, 17.5>, <7.5, 15, 17.5>, <5, 12.5, 17.5>]
[<5, 17.5, 22.5>, <7.5, 20, 22.5>, <10, 17.5, 22.5>, <7.5, 15, 22.5>, <5, 20, 20>, <10, 20, 20>, <10, 15, 20>, <5, 15, 20>, <5, 17.5, 17.5>, <7.5, 20, 17.5>, <10, 17.5, 17.5>, <7.5, 15, 17.5>]
[<2.5, 17.5, 25>, <5, 20, 25>, <7.5, 17.5, 25>, <5, 15, 25>, <2.5, 20, 22.5>, <7.5, 20, 22.5>, <7.5, 15, 22.5>, <2.5, 15, 22.5>, <2.5, 17.5, 20>, <5, 20, 20>, <7.5, 17.5, 20>, <5, 15, 20>]
[<5, 15, 25>, <7.5, 17.5, 25>, <10, 15, 25>, <7.5, 12.5, 25>, <5, 17.5, 22.5>, <10, 17.5, 22.5>, <10, 12.5, 22.5>, <5, 12.5, 22.5>, <5, 15, 20>, <7.5, 17.5, 20>, <10, 15, 20>, <7.5, 12.5, 20>]
[<2.5, 15, 27.5>, <5, 17.5, 27.5>, <7.5, 15, 27.5>, <5, 12.5, 27.5>, <2.5, 17.5, 25>, <7.5, 17.5, 25>, <7.5, 12.5, 25>, <2.5, 12.5, 25>, <2.5, 15, 22.5>, <5, 17.5, 22.5>, <7.5, 15, 22.5>, <5, 12.5, 22.5>]
[<5, 17.5, 27.5>, <7.5, 20, 27.5>, <10, 17.5, 27.5>, <7.5, 15, 27.5>, <5, 20, 25>, <10, 20, 25>, <10, 15, 25>, <5, 15, 25>, <5, 17.5, 22.5>, <7.5, 20, 22.5>, <10, 17.5, 22.5>, <7.5, 15, 22.5>]
[<2.5, 17.5, 0>, <5, 20, 0>, <7.5, 17.5, 0>, <5, 15, 0>, <2.5, 20, 27.5>, <7.5, 20, 27.5>, <7.5, 15, 27.5>, <2.5, 15, 27.5>, <2.5, 17.5, 25>, <5, 20, 25>, <7.5, 17.5, 25>, <5, 15, 25>]
[<5, 15, 0>, <7.5, 17.5, 0>, <10, 15, 0>, <7.5, 12.5, 0>, <5, 17.5, 27.5>, <10, 17.5, 27.5>, <10, 12.5, 27.5>, <5, 12.5, 27.5>, <5, 15, 25>, <7.5, 17.5, 25>, <10, 15, 25>, <7.5, 12.5, 25>]
[<2.5, 20, 2.5>, <5, 22.5, 2.5>, <7.5, 20, 2.5>, <5, 17.5, 2.5>, <2.5, 22.5, 0>, <7.5, 22.5, 0>, <7.5, 17.5, 0>, <2.5, 17.5, 0>, <2.5, 20, 27.5>, <5, 22.5, 27.5>, <7.5, 20, 27.5>, <5, 17.5, 27.5>]
[<5, 22.5, 2.5>, <7.5, 25, 2.5>, <10, 22.5, 2.5>, <7.5, 20, 2.5>, <5, 25, 0>, <10, 25, 0>, <10, 20, 0>, <5, 20, 0>, <5, 22.5, 27.5>, <7.5, 25, 27.5>, <10, 22.5, 27.5>, <7.5, 20, 27.5>]
[<2.5, 22.5, 5>, <5, 25, 5>, <7.5, 22.5, 5>, <5, 20, 5>, <2.5, 25, 2.5>, <7.5, 25, 2.5>, <7.5, 20, 2.5>, <2.5, 20, 2.5>, <2.5, 22.5, 0>, <5, 25, 0>, <7.5, 22.5, 0>, <5, 20, 0>]
[<5, 20, 5>, <7.5, 22.5, 5>, <10, 20, 5>, <7.5, 17.5, 5>, <5, 22.5, 2.5>, <10, 22.5, 2.5>, <10, 17.5, 2.5>, <5, 17.5, 2.5>, <5, 20, 0>, <7.5, 22.5, 0>, <10, 20, 0>, <7.5, 17.5, 0>]
[<2.5, 20, 7.5>, <5, 22.5, 7.5>, <7.5, 20, 7.5>, <5, 17.5, 7.5>, <2.5, 22.5, 5>, <7.5, 22.5, 5>, <7.5, 17.5, 5>, <2.5, 17.5, 5>, <2.5, 20, 2.5>, <5, 22.5, 2.5>, <7.5, 20, 2.5>, <5, 17.5, 2.5>]
[<5, 22.5, 7.5>, <7.5, 25, 7.5>, <10, 22.5, 7.5>, <7.5, 20, 7.5>, <5, 25, 5>, <10, 25, 5>, <10, 20, 5>, <5, 20, 5>, <5, 22.5, 2.5>, <7.5, 25, 2.5>, <10, 22.5, 2.5>, <7.5, 20, 2.5>]
[<2.5, 22.5, 10>, <5, 25, 10>, <7.5, 22.5, 10>, <5, 20, 10>, <2.5, 25, 7.5>, <7.5, 25, 7.5>, <7.5, 20, 7.5>, <2.5, 20, 7.5>, <2.5, 22.5, 5>, <5, 25, 5>, <7.5, 22.5, 5>, <5, 20, 5>]
[<5, 20, 10>, <7.5, 22.5, 10>, <10, 20, 10>, <7.5, 17.5, 10>, <5, 22.5, 7.5>, <10, 22.5, 7.5>, <10, 17.5, 7.5>, <5, 17.5, 7.5>, <5, 20, 5>, <7.5, 22.5, 5>, <10, 20, 5>, <7.5, 17.5, 5>]
[<2.5, 20, 12.5>, <5, 22.5, 12.5>, <7.5, 20, 12.5>, <5, 17.5, 12.5>, <2.5, 22.5, 10>, <7.5, 22.5, 10>, <7.5, 17.5, 10>, <2.5, 17.5, 10>, <2.5, 20, 7.5>, <5, 22.5, 7.5>, <7.5, 20, 7.5>, <5, 17.5, 7.5>]
[<5, 22.5, 12.5>, <7.5, 25, 12.5>, <10, 22.5, 12.5>, <7.5, 20, 12.5>, <5, 25, 10>, <10, 25, 10>, <10, 20, 10>, <5, 20, 10>, <5, 22.5, 7.5>, <7.5, 25, 7.5>, <10, 22.5, 7.5>, <7.5, 20, 7.5>]
[<2.5, 22.5, 15>, <5, 25, 15>, <7.5, 22.5, 15>, <5, 20, 15>, <2.5, 25, 12.5>, <7.5, 25, 12.5>, <7.5, 20, 12.5>, <2.5, 20, 12.5>, <2.5, 22.5, 10>, <5, 25, 10>, <7.5, 22.5, 10>, <5, 20, 10>]
[<5, 20, 15>, <7.5, 22.5, 15>, <10, 20, 15>, <7.5, 17.5, 15>, <5, 22.5, 12.5>, <10, 22.5, 12.5>, <10, 17.5, 12.5>, <5, 17.5, 12.5>, <5, 20, 10>, <7.5, 22.5, 10>, <10, 20, 10>, <7.5, 17.5, 10>]
[<2.5, 20, 17.5>, <5, 22.5, 17.5>, <7.5, 20, 17.5>, <5, 17.5, 17.5>, <2.5, 22.5, 15>, <7.5, 22.5, 15>, <7.5, 17.5, 15>, <2.5, 17.5, 15>, <2.5, 20, 12.5>, <5, 22.5, 12.5>, <7.5, 20, 12.5>, <5, 17.5, 12.5>]
[<5, 22.5, 17.5>, <7.5, 25, 17.5>, <10, 22.5, 17.5>, <7.5, 20, 17.5>, <5, 25, 15>, <10, 25, 15>, <10, 20, 15>, <5, 20, 15>, <5, 22.5, 12.5>, <7.5, 25, 12.5>, <10, 22.5, 12.5>, <7.5, 20, 12.5>]
[<2.5, 22.5, 20>, <5, 25, 20>, <7.5, 22.5, 20>, <5, 20, 20>, <2.5, 25, 17.5>, <7.5, 25, 17.5>, <7.5, 20, 17.5>, <2.5, 20, 17.5>, <2.5, 22.5, 15>, <5, 25, 15>, <7.5, 22.5, 15>, <5, 20, 15>]
[<5, 20, 20>, <7.5, 22.5, 20>, <10, 20, 20>, <7.5, 17.5, 20>, <5, 22.5, 17.5>, <10, 22.5, 17.5>, <10, 17.5, 17.5>, <5, 17.5, 17.5>, <5, 20, 15>, <7.5, 22.5, 15>, <10, 20, 15>, <7.5, 17.5, 15>]
[<2.5, 20, 22.5>, <5, 22.5, 22.5>, <7.5, 20, 22.5>, <5, 17.5, 22.5>, <2.5, 22.5, 20>, <7.5, 22.5, 20>, <7.5, 17.5, 20>, <2.5, 17.5, 20>, <2.5, 20, 17.5>, <5, 22.5, 17.5>, <7.5, 20, 17.5>, <5, 17.5, 17.5>]
[<5, 22.5, 22.5>, <7.5, 25, 22.5>, <10, 22.5, 22.5>, <7.5, 20, 22.5>, <5, 25, 20>, <10, 25, 20>, <10, 20, 20>, <5, 20, 20>, <5, 22.5, 17.5>, <7.5, 25, 17.5>, <10, 22.5, 17.5>, <7.5, 20, 17.5>]
[<2.5, 22.5, 25>, <5, 25, 25>, <7.5, 22.5, 25>, <5, 20, 25>, <2.5, 25, 22.5>, <7.5, 25, 22.5>, <7.5, 20, 22.5>, <2.5, 20, 22.5>, <2.5, 22.5, 20>, <5, 25, 20>, <7.5, 22.5, 20>, <5, 20, 20>]
[<5, 20, 25>, <7.5, 22.5, 25>, <10, 20, 25>, <7.5, 17.5, 25>, <5, 22.5, 22.5>, <10, 22.5, 22.5>, <10, 17.5, 22.5>, <5, 17.5, 22.5>, <5, 20, 20>, <7.5, 22.5, 20>, <10, 20, 20>, <7.5, 17.5, 20>]
[<2.5, 20, 27.5>, <5, 22.5, 27.5>, <7.5, 20, 27.5>, <5, 17.5, 27.5>, <2.5, 22.5, 25>, <7.5, 22.5, 25>, <7.5, 17.5, 25>, <2.5, 17.5, 25>, <2.5, 20, 22.5>, <5, 22.5, 22.5>, <7.5, 20, 22.5>, <5, 17.5, 22.5>]
[<5, 22.5, 27.5>, <7.5, 25, 27.5>, <10, 22.5, 27.5>, <7.5, 20, 27.5>, <5, 25, 25>, <10, 25, 25>, <10, 20, 25>, <5, 20, 25>, <5, 22.5, 22.5>, <7.5, 25, 22.5>, <10, 22.5, 22.5>, <7.5, 20, 22.5>]
[<2.5, 22.5, 0>, <5, 25, 0>, <7.5, 22.5, 0>, <5, 20, 0>, <2.5, 25, 27.5>, <7.5, 25, 27.5>, <7.5, 20, 27.5>, <2.5, 20, 27.5>, <2.5, 22.5, 25>, <5, 25, 25>, <7.5, 22.5, 25>, <5, 20, 25>]
[<5, 20, 0>, <7.5, 22.5, 0>, <10, 20, 0>, <7.5, 17.5, 0>, <5, 22.5, 27.5>, <10, 22.5, 27.5>, <10, 17.5, 27.5>, <5, 17.5, 27.5>, <5, 20, 25>, <7.5, 22.5, 25>, <10, 20, 25>, <7.5, 17.5, 25>]
